id,adcode,country,province,city,district,city_sname,lat,lng,UnrealX,UnrealY,
1936,410926,中国,河南省,濮阳市,范县,,35.85193,115.50411,,,
1937,410800,中国,河南省,焦作市,,焦作,35.25,113.22,74650,8890,
1938,410803,中国,河南省,焦作市,中站区,,35.2367,113.18296,,,
1939,410821,中国,河南省,焦作市,修武县,,35.22361,113.44776,,,
1940,410822,中国,河南省,焦作市,博爱县,,35.17123,113.06453,,,
1941,410883,中国,河南省,焦作市,孟州市,,34.90735,112.79134,,,
1942,410811,中国,河南省,焦作市,山阳区,,35.21414,113.2542,,,
1943,410823,中国,河南省,焦作市,武陟县,,35.09952,113.40184,,,
1944,410882,中国,河南省,焦作市,沁阳市,,35.0876,112.9506,,,
1945,410825,中国,河南省,焦作市,温县,,34.94023,113.08057,,,
1946,410802,中国,河南省,焦作市,解放区,,35.24052,113.23064,,,
1947,410804,中国,河南省,焦作市,马村区,,35.25615,113.3229,,,
1948,411000,中国,河南省,许昌市,,许昌,34.0204,113.82,80500,21560,
1949,411081,中国,河南省,许昌市,禹州市,,34.14048,113.48794,,,
1950,411025,中国,河南省,许昌市,襄城县,,33.85072,113.50669,,,
1951,411023,中国,河南省,许昌市,许昌县,,34.12596,113.82272,,,
1952,411024,中国,河南省,许昌市,鄢陵县,,34.10233,114.17739,,,
1953,411082,中国,河南省,许昌市,长葛市,,34.21672,113.76827,,,
1954,411002,中国,河南省,许昌市,魏都区,,34.04611,113.8308,,,
1955,410100,中国,河南省,郑州市,,郑州,34.755,113.6651,78200,13860,
1956,410106,中国,河南省,郑州市,上街区,,34.8028,113.30892,,,
1957,410102,中国,河南省,郑州市,中原区,,34.74821,113.61332,,,
1958,410122,中国,河南省,郑州市,中牟县,,34.71903,113.97624,,,
1959,410103,中国,河南省,郑州市,二七区,,34.72468,113.6401,,,
1960,410181,中国,河南省,郑州市,巩义市,,34.74798,113.02206,,,
1961,410108,中国,河南省,郑州市,惠济区,,34.86739,113.61694,,,
1962,410183,中国,河南省,郑州市,新密市,,34.53952,113.39044,,,
1963,410184,中国,河南省,郑州市,新郑市,,34.39605,113.74161,,,
1964,410185,中国,河南省,郑州市,登封市,,34.45348,113.05028,,,
1965,410104,中国,河南省,郑州市,管城回族区,,34.75381,113.67739,,,
1966,410182,中国,河南省,郑州市,荥阳市,,34.78762,113.38349,,,
1967,410105,中国,河南省,郑州市,金水区,,34.79977,113.66072,,,
1968,411700,中国,河南省,驻马店市,,驻马店,32.97319,113.99382,82540,32580,
1969,411722,中国,河南省,驻马店市,上蔡县,,33.26255,114.26435,,,
1970,411723,中国,河南省,驻马店市,平舆县,,32.96257,114.61912,,,
1971,411729,中国,河南省,驻马店市,新蔡县,,32.74926,114.98571,,,
1972,411724,中国,河南省,驻马店市,正阳县,,32.60566,114.39274,,,
1973,411727,中国,河南省,驻马店市,汝南县,,33.00685,114.36229,,,
1974,411726,中国,河南省,驻马店市,泌阳县,,32.7241,113.32709,,,
1975,411725,中国,河南省,驻马店市,确山县,,32.80207,114.02648,,,
1976,411721,中国,河南省,驻马店市,西平县,,33.3878,114.02158,,,
1977,411728,中国,河南省,驻马店市,遂平县,,33.14576,114.01319,,,
1978,411702,中国,河南省,驻马店市,驿城区,,32.97319,113.99382,,,
1979,410600,中国,河南省,鹤壁市,,鹤壁,35.9504,114.22,83330,2770,
1980,410603,中国,河南省,鹤壁市,山城区,,35.89765,114.18444,,,
1981,410621,中国,河南省,鹤壁市,浚县,,35.67617,114.55078,,,
1982,410622,中国,河南省,鹤壁市,淇县,,35.60786,114.19766,,,
1983,410611,中国,河南省,鹤壁市,淇滨区,,35.7413,114.29872,,,
1984,410602,中国,河南省,鹤壁市,鹤山区,,35.9547,114.1633,,,
1985,330000,中国,浙江省,,,,30.271548393336545,120.15953308739246,,,
1986,331100,中国,浙江省,丽水市,,丽水,28.4504,119.9,137233,76429,
1987,331125,中国,浙江省,丽水市,云和县,,28.11591,119.5734,,,
1988,331126,中国,浙江省,丽水市,庆元县,,27.61913,119.06266,,,
1989,331127,中国,浙江省,丽水市,景宁畲族自治县,,27.9732,119.63581,,,
1990,331124,中国,浙江省,丽水市,松阳县,,28.44947,119.48202,,,
1991,331122,中国,浙江省,丽水市,缙云县,,28.65928,120.09158,,,
1992,331102,中国,浙江省,丽水市,莲都区,,28.44594,119.91284,,,
1993,331123,中国,浙江省,丽水市,遂昌县,,28.59213,119.27602,,,
1994,331121,中国,浙江省,丽水市,青田县,,28.13987,120.28955,,,
1995,331181,中国,浙江省,丽水市,龙泉市,,28.07434,119.14168,,,
1996,331000,中国,浙江省,台州市,,台州,32.4904,119.9,151673,72739,
1997,331022,中国,浙江省,台州市,三门县,,29.10467,121.39568,,,
1998,331082,中国,浙江省,台州市,临海市,,28.8584,121.14495,,,
1999,331024,中国,浙江省,台州市,仙居县,,28.84683,120.72881,,,
2000,331023,中国,浙江省,台州市,天台县,,29.14029,121.03093,,,
2001,331002,中国,浙江省,台州市,椒江区,,28.67307,121.44297,,,
2002,331081,中国,浙江省,台州市,温岭市,,28.3718,121.38599,,,
2003,331021,中国,浙江省,台州市,玉环县,,28.13589,121.23164,,,
2004,331004,中国,浙江省,台州市,路桥区,,28.58265,121.36508,,,
2005,331003,中国,浙江省,台州市,黄岩区,,28.64965,121.26295,,,
2006,330400,中国,浙江省,嘉兴市,,嘉兴,30.7704,120.75,144023,51469,
2007,330402,中国,浙江省,嘉兴市,南湖区,,30.74744,120.78483,,,
2008,330421,中国,浙江省,嘉兴市,嘉善县,,30.83075,120.92716,,,
2009,330482,中国,浙江省,嘉兴市,平湖市,,30.67585,121.01606,,,
2010,330483,中国,浙江省,嘉兴市,桐乡市,,30.63074,120.56432,,,
2011,330481,中国,浙江省,嘉兴市,海宁市,,30.50938,120.68102,,,
2012,330424,中国,浙江省,嘉兴市,海盐县,,30.52553,120.94579,,,
2013,330411,中国,浙江省,嘉兴市,秀洲区,,30.76388,120.7092,,,
2014,330200,中国,浙江省,宁波市,,宁波,29.89889,121.84431,152303,60349,
2015,330281,中国,浙江省,宁波市,余姚市,,30.03711,121.15435,,,
2016,330206,中国,浙江省,宁波市,北仑区,,29.89889,121.84431,,,
2017,330283,中国,浙江省,宁波市,奉化市,,29.65503,121.40686,,,
2018,330226,中国,浙江省,宁波市,宁海县,,29.28807,121.42961,,,
2019,330282,中国,浙江省,宁波市,慈溪市,,30.16964,121.26647,,,
2020,330205,中国,浙江省,宁波市,江北区,,29.88615,121.55468,,,
2021,330203,中国,浙江省,宁波市,海曙区,,29.85957,121.55084,,,
2022,330225,中国,浙江省,宁波市,象山县,,29.47665,121.86932,,,
2023,330212,中国,浙江省,宁波市,鄞州区,,29.8172,121.547,,,
2024,330211,中国,浙江省,宁波市,镇海区,,29.94899,121.71624,,,
2025,330100,中国,浙江省,杭州市,,杭州,30.25,120.17,138443,56359,
2026,330102,中国,浙江省,杭州市,上城区,,30.24259,120.16929,,,
2027,330103,中国,浙江省,杭州市,下城区,,30.28122,120.18117,,,
2028,330185,中国,浙江省,杭州市,临安市,,30.23383,119.7248,,,
2029,330110,中国,浙江省,杭州市,余杭区,,30.41875,120.2985,,,
2030,330183,中国,浙江省,杭州市,富阳市,,30.04885,119.96043,,,
2031,330182,中国,浙江省,杭州市,建德市,,29.47475,119.28121,,,
2032,330105,中国,浙江省,杭州市,拱墅区,,30.31974,120.1421,,,
2033,330122,中国,浙江省,杭州市,桐庐县,,29.79317,119.6915,,,
2034,330104,中国,浙江省,杭州市,江干区,,30.25727,120.20523,,,
2035,330127,中国,浙江省,杭州市,淳安县,,29.60886,119.04207,,,
2036,330108,中国,浙江省,杭州市,滨江区,,30.2084,120.21201,,,
2037,330109,中国,浙江省,杭州市,萧山区,,30.18534,120.26457,,,
2038,330106,中国,浙江省,杭州市,西湖区,,30.25961,120.13026,,,
2039,330300,中国,浙江省,温州市,,温州,28.02,120.6501,145103,81079,
2040,330382,中国,浙江省,温州市,乐清市,,28.11289,120.98338,,,
2041,330326,中国,浙江省,温州市,平阳县,,27.6621,120.56595,,,
2042,330328,中国,浙江省,温州市,文成县,,27.78712,120.09137,,,
2043,330324,中国,浙江省,温州市,永嘉县,,28.15336,120.69171,,,
2044,330329,中国,浙江省,温州市,泰顺县,,27.55639,119.7175,,,
2045,330322,中国,浙江省,温州市,洞头县,,27.83616,121.1572,,,
2046,330381,中国,浙江省,温州市,瑞安市,,27.77838,120.65518,,,
2047,330304,中国,浙江省,温州市,瓯海区,,28.00708,120.63768,,,
2048,330327,中国,浙江省,温州市,苍南县,,27.51743,120.42631,,,
2049,330302,中国,浙江省,温州市,鹿城区,,28.01469,120.65523,,,
2050,330303,中国,浙江省,温州市,龙湾区,,27.93252,120.81303,,,
2051,330500,中国,浙江省,湖州市,,湖州,30.8704,120.1,137483,51279,
2052,330503,中国,浙江省,湖州市,南浔区,,30.84979,120.41847,,,
2053,330502,中国,浙江省,湖州市,吴兴区,,30.85816,120.18562,,,
2054,330523,中国,浙江省,湖州市,安吉县,,30.63824,119.68219,,,
2055,330521,中国,浙江省,湖州市,德清县,,30.5427,119.97728,,,
2056,330522,中国,浙江省,湖州市,长兴县,,31.02663,119.91011,,,
2057,330600,中国,浙江省,绍兴市,,绍兴,30.0004,120.57,142903,59519,
2058,330604,中国,浙江省,绍兴市,上虞区,,30.03227,120.86858,,,
2059,330683,中国,浙江省,绍兴市,嵊州市,,29.58849,120.8217,,,
2060,330624,中国,浙江省,绍兴市,新昌县,,29.49983,120.90385,,,
2061,330603,中国,浙江省,绍兴市,柯桥区,,30.08189,120.49476,,,
2062,330681,中国,浙江省,绍兴市,诸暨市,,29.71364,120.23632,,,
2063,330602,中国,浙江省,绍兴市,越城区,,29.98899,120.58199,,,
2064,330900,中国,浙江省,舟山市,,舟山,30.01979,122.10679,158773,58399,
2065,330902,中国,浙江省,舟山市,定海区,,30.01979,122.10679,,,
2066,330921,中国,浙江省,舟山市,岱山县,,30.24369,122.20498,,,
2067,330922,中国,浙江省,舟山市,嵊泗县,,30.72573,122.45137,,,
2068,330903,中国,浙江省,舟山市,普陀区,,29.9492,122.30278,,,
2069,330800,中国,浙江省,衢州市,,衢州,28.96864,118.87117,126733,71829,
2070,330822,中国,浙江省,衢州市,常山县,,28.90141,118.51116,,,
2071,330824,中国,浙江省,衢州市,开化县,,29.13609,118.41422,,,
2072,330802,中国,浙江省,衢州市,柯城区,,28.96864,118.87117,,,
2073,330881,中国,浙江省,衢州市,江山市,,28.73725,118.6269,,,
2074,330803,中国,浙江省,衢州市,衢江区,,28.97964,118.95919,,,
2075,330825,中国,浙江省,衢州市,龙游县,,29.02827,119.17225,,,
2076,330700,中国,浙江省,金华市,,金华,29.12,119.65,134173,69669,
2077,330783,中国,浙江省,金华市,东阳市,,29.28946,120.24191,,,
2078,330782,中国,浙江省,金华市,义乌市,,29.30558,120.07468,,,
2079,330781,中国,浙江省,金华市,兰溪市,,29.20838,119.46051,,,
2080,330702,中国,浙江省,金华市,婺城区,,29.08624,119.5715,,,
2081,330723,中国,浙江省,金华市,武义县,,28.8926,119.81651,,,
2082,330784,中国,浙江省,金华市,永康市,,28.88851,120.04731,,,
2083,330726,中国,浙江省,金华市,浦江县,,29.45251,119.89206,,,
2084,330727,中国,浙江省,金华市,磐安县,,29.05403,120.45022,,,
2085,330703,中国,浙江省,金华市,金东区,,29.09914,119.69311,,,
2086,460000,中国,海南省,,,,,,,,
2087,469006,中国,海南省,万宁市,,万宁,18.79532,110.38975,52673,183549,
2088,460200,中国,海南省,三亚市,,三亚,18.2591,109.504,44503,188179,
2089,460203,中国,海南省,三亚市,吉阳区,,18.28225,109.57841,,,
2090,460204,中国,海南省,三亚市,天涯区,,18.29921,109.45263,,,
2091,460205,中国,海南省,三亚市,崖州区,,18.35753,109.17186,,,
2092,460202,中国,海南省,三亚市,海棠区,,18.40005,109.7525,,,
2093,460300,中国,海南省,三沙市,,三沙,16.83272,112.33356,65593,202609,
2094,469007,中国,海南省,东方市,,东方,19.09614,108.65367,36263,180709,
2095,469024,中国,海南省,临高县,,临高县,19.91243,109.69077,46103,172419,
2096,469027,中国,海南省,乐东黎族自治县,,乐东,18.74986,109.17361,41143,183889,
2097,469001,中国,海南省,五指山市,,五指山,18.77515,109.51696,44503,183929,
2098,469029,中国,海南省,保亭黎族苗族自治县,,保亭,18.63905,109.70259,46283,185059,
2099,469003,中国,海南省,儋州市,,儋州,19.52093,109.58069,45093,176289,
2100,460400,中国,海南省,儋州市,儋州市,,19.52093,109.58069,,,
2101,469021,中国,海南省,定安县,,定安县,19.68121,110.3593,52353,174959,
2102,469022,中国,海南省,屯昌县,,屯昌县,19.35182,110.10347,49853,178209,
2103,469005,中国,海南省,文昌市,,文昌,19.54329,110.79774,56673,176109,
2104,469026,中国,海南省,昌江黎族自治县,,昌江,19.29828,109.05559,40303,178649,
2105,460100,中国,海南省,海口市,,海口,20.05,110.32,52303,171239,
2106,460107,中国,海南省,海口市,琼山区,,20.0039,110.35432,,,
2107,460105,中国,海南省,海口市,秀英区,,20.0076,110.29357,,,
2108,460108,中国,海南省,海口市,美兰区,,20.02864,110.36663,,,
2109,460106,中国,海南省,海口市,龙华区,,20.02971,110.32941,,,
2110,469023,中国,海南省,澄迈县,,澄迈县,19.73849,110.00487,49113,174169,
2111,469030,中国,海南省,琼中黎族苗族自治县,,琼中,19.03334,109.83839,47543,181309,
2112,469002,中国,海南省,琼海市,,琼海,19.25838,110.47464,53603,178779,
2113,469025,中国,海南省,白沙黎族自治县,,白沙,19.22543,109.45167,43963,179219,
2114,469028,中国,海南省,陵水黎族自治县,,陵水,18.50596,110.0372,49263,185749,
2115,420000,中国,湖北省,,,,30.551600064658352,114.34844073658718,,,
2116,429004,中国,湖北省,仙桃市,,仙桃,30.3704,113.44,78270,61690,
2117,420300,中国,湖北省,十堰市,,十堰,32.57,110.78,54310,37920,
2118,420381,中国,湖北省,十堰市,丹江口市,,32.5404,111.51322,,,
2119,420303,中国,湖北省,十堰市,张湾区,,32.65192,110.76916,,,
2120,420325,中国,湖北省,十堰市,房县,,32.05552,110.74116,,,
2121,420323,中国,湖北省,十堰市,竹山县,,32.22468,110.22879,,,
2122,420324,中国,湖北省,十堰市,竹溪县,,32.31824,109.71527,,,
2123,420302,中国,湖北省,十堰市,茅箭区,,32.59175,110.81285,,,
2124,420321,中国,湖北省,十堰市,郧县,,32.83488,110.81197,,,
2125,420322,中国,湖北省,十堰市,郧西县,,32.99306,110.42588,,,
2126,421200,中国,湖北省,咸宁市,,咸宁,29.84126,114.32245,86640,66540,
2127,421202,中国,湖北省,咸宁市,咸安区,,29.85251,114.2984,,,
2128,421221,中国,湖北省,咸宁市,嘉鱼县,,29.97057,113.93932,,,
2129,421223,中国,湖北省,咸宁市,崇阳县,,29.55537,114.03892,,,
2130,421281,中国,湖北省,咸宁市,赤壁市,,29.72476,113.90054,,,
2131,421222,中国,湖北省,咸宁市,通城县,,29.24535,113.81702,,,
2132,421224,中国,湖北省,咸宁市,通山县,,29.60638,114.48276,,,
2133,429006,中国,湖北省,天门市,,天门,30.6,113.1,75090,57210,
2134,420900,中国,湖北省,孝感市,,孝感,30.9204,113.9,82550,55200,
2135,420923,中国,湖北省,孝感市,云梦县,,31.02103,113.75331,,,
2136,420922,中国,湖北省,孝感市,大悟县,,31.56096,114.12694,,,
2137,420902,中国,湖北省,孝感市,孝南区,,30.91677,113.91049,,,
2138,420921,中国,湖北省,孝感市,孝昌县,,31.25803,113.99802,,,
2139,420982,中国,湖北省,孝感市,安陆市,,31.25554,113.68913,,,
2140,420981,中国,湖北省,孝感市,应城市,,30.92838,113.57292,,,
2141,420984,中国,湖北省,孝感市,汉川市,,30.66122,113.83907,,,
2142,420500,中国,湖北省,宜昌市,,宜昌,30.7,111.28,58830,58480,
2143,420529,中国,湖北省,宜昌市,五峰土家族自治县,,30.19983,110.67452,,,
2144,420503,中国,湖北省,宜昌市,伍家岗区,,30.64441,111.361,,,
2145,420526,中国,湖北省,宜昌市,兴山县,,31.34813,110.74719,,,
2146,420506,中国,湖北省,宜昌市,夷陵区,,30.7699,111.32488,,,
2147,420581,中国,湖北省,宜昌市,宜都市,,30.37846,111.4501,,,
2148,420582,中国,湖北省,宜昌市,当阳市,,30.82118,111.78833,,,
2149,420583,中国,湖北省,宜昌市,枝江市,,30.42583,111.76044,,,
2150,420504,中国,湖北省,宜昌市,点军区,,30.69322,111.26824,,,
2151,420505,中国,湖北省,宜昌市,猇亭区,,30.5307,111.43471,,,
2152,420527,中国,湖北省,宜昌市,秭归县,,30.82578,110.97768,,,
2153,420502,中国,湖北省,宜昌市,西陵区,,30.71082,111.28581,,,
2154,420525,中国,湖北省,宜昌市,远安县,,31.06144,111.63985,,,
2155,420528,中国,湖北省,宜昌市,长阳土家族自治县,,30.4725,111.20705,,,
2156,422800,中国,湖北省,恩施土家族苗族自治州,,恩施州,30.27217,109.48817,42030,64850,
2157,422802,中国,湖北省,恩施土家族苗族自治州,利川市,,30.29121,108.93595,,,
2158,422826,中国,湖北省,恩施土家族苗族自治州,咸丰县,,29.66521,109.13963,,,
2159,422825,中国,湖北省,恩施土家族苗族自治州,宣恩县,,29.98715,109.49185,,,
2160,422823,中国,湖北省,恩施土家族苗族自治州,巴东县,,31.04233,110.34075,,,
2161,422822,中国,湖北省,恩施土家族苗族自治州,建始县,,30.60213,109.72213,,,
2162,422801,中国,湖北省,恩施土家族苗族自治州,恩施市,,30.29504,109.47918,,,
2163,422827,中国,湖北省,恩施土家族苗族自治州,来凤县,,29.49391,109.407,,,
2164,422828,中国,湖北省,恩施土家族苗族自治州,鹤峰县,,29.89084,110.03498,,,
2165,420100,中国,湖北省,武汉市,,武汉,30.59276,114.30525,85970,58500,
2166,420112,中国,湖北省,武汉市,东西湖区,,30.61996,14.13702,,,
2167,420117,中国,湖北省,武汉市,新洲区,,30.84154,114.80114,,,
